"","nlc2022_7class","T_MAPCODE","Band_1","n"
"3058","2","SVcb18","0",0
"3059","3","SVcb18","0",0
"3060","4","SVcb18","0",0
"3061","5","SVcb18","0",0
"3062","6","SVcb18","0",0
"3063","7","SVcb18","0",0
"3064","NaN","SVcb18","0",0
"3065","1","SVcb19","0",0
"3066","2","SVcb19","0",0
"3067","3","SVcb19","0",0
"3068","4","SVcb19","0",0
"3069","5","SVcb19","0",0
"3070","6","SVcb19","0",0
"3071","7","SVcb19","0",0
"3072","NaN","SVcb19","0",0
"3073","1","SVcb2","0",0
"3074","2","SVcb2","0",0
"3075","3","SVcb2","0",0
"3076","4","SVcb2","0",0
"3077","5","SVcb2","0",0
"3078","6","SVcb2","0",0
"3079","7","SVcb2","0",0
"3080","NaN","SVcb2","0",0
"3081","1","SVcb20","0",0
"3082","2","SVcb20","0",0
"3083","3","SVcb20","0",0
"3084","4","SVcb20","0",0
"3085","5","SVcb20","0",0
"3086","6","SVcb20","0",0
"3087","7","SVcb20","0",0
"3088","NaN","SVcb20","0",0
"3089","1","SVcb21","0",0
"3090","2","SVcb21","0",0
"3091","3","SVcb21","0",0
"3092","4","SVcb21","0",0
"3093","5","SVcb21","0",0
"3094","6","SVcb21","0",0
"3095","7","SVcb21","0",0
"3096","NaN","SVcb21","0",0
"3097","1","SVcb22","0",0
"3098","2","SVcb22","0",0
"3099","3","SVcb22","0",0
"3100","4","SVcb22","0",0
"3101","5","SVcb22","0",0
"3102","6","SVcb22","0",0
"3103","7","SVcb22","0",0
"3104","NaN","SVcb22","0",0
"3105","1","SVcb23","0",0
"3106","2","SVcb23","0",0
"3107","3","SVcb23","0",0
"3108","4","SVcb23","0",0
"3109","5","SVcb23","0",0
"3110","6","SVcb23","0",0
"3111","7","SVcb23","0",0
"3112","NaN","SVcb23","0",0
"3113","1","SVcb24","0",0
"3114","2","SVcb24","0",0
"3115","3","SVcb24","0",0
"3116","4","SVcb24","0",0
"3117","5","SVcb24","0",0
"3118","6","SVcb24","0",0
"3119","7","SVcb24","0",0
"3120","NaN","SVcb24","0",0
"3121","1","SVcb25","0",0
"3122","2","SVcb25","0",0
"3123","3","SVcb25","0",0
"3124","4","SVcb25","0",0
"3125","5","SVcb25","0",0
"3126","6","SVcb25","0",0
"3127","7","SVcb25","0",0
"3128","NaN","SVcb25","0",0
"3129","1","SVcb26","0",0
"3130","2","SVcb26","0",0
"3131","3","SVcb26","0",0
"3132","4","SVcb26","0",0
"3133","5","SVcb26","0",0
"3134","6","SVcb26","0",0
"3135","7","SVcb26","0",0
"3136","NaN","SVcb26","0",0
"3137","1","SVcb27","0",0
"3138","2","SVcb27","0",0
"3139","3","SVcb27","0",0
"3140","4","SVcb27","0",0
"3141","5","SVcb27","0",0
"3142","6","SVcb27","0",0
"3143","7","SVcb27","0",0
"3144","NaN","SVcb27","0",0
"3145","1","SVcb28","0",0
"3146","2","SVcb28","0",0
"3147","3","SVcb28","0",0
"3148","4","SVcb28","0",0
"3149","5","SVcb28","0",0
"3150","6","SVcb28","0",0
"3151","7","SVcb28","0",0
"3152","NaN","SVcb28","0",0
"3153","1","SVcb29","0",0
"3154","2","SVcb29","0",0
"3155","3","SVcb29","0",0
"3156","4","SVcb29","0",0
"3157","5","SVcb29","0",0
"3158","6","SVcb29","0",0
"3159","7","SVcb29","0",0
"3160","NaN","SVcb29","0",0
"3161","1","SVcb3","0",0
"3162","2","SVcb3","0",0
"3163","3","SVcb3","0",0
"3164","4","SVcb3","0",0
"3165","5","SVcb3","0",0
"3166","6","SVcb3","0",0
"3167","7","SVcb3","0",0
"3168","NaN","SVcb3","0",0
"3169","1","SVcb4","0",0
"3170","2","SVcb4","0",0
"3171","3","SVcb4","0",0
"3172","4","SVcb4","0",0
"3173","5","SVcb4","0",0
"3174","6","SVcb4","0",0
"3175","7","SVcb4","0",0
"3176","NaN","SVcb4","0",0
"3177","1","SVcb5","0",0
"3178","2","SVcb5","0",0
"3179","3","SVcb5","0",0
"3180","4","SVcb5","0",0
"3181","5","SVcb5","0",0
"3182","6","SVcb5","0",0
"3183","7","SVcb5","0",0
"3184","NaN","SVcb5","0",0
"3185","1","SVcb6","0",0
"3186","2","SVcb6","0",0
"3187","3","SVcb6","0",0
"3188","4","SVcb6","0",0
"3189","5","SVcb6","0",0
"3190","6","SVcb6","0",0
"3191","7","SVcb6","0",0
"3192","NaN","SVcb6","0",0
"3193","1","SVcb7","0",0
"3194","2","SVcb7","0",0
"3195","3","SVcb7","0",0
"3196","4","SVcb7","0",0
"3197","5","SVcb7","0",0
"3198","6","SVcb7","0",0
"3199","7","SVcb7","0",0
"3200","NaN","SVcb7","0",0
"3201","1","SVcb8","0",0
"3202","2","SVcb8","0",0
"3203","3","SVcb8","0",0
"3204","4","SVcb8","0",0
"3205","5","SVcb8","0",0
"3206","6","SVcb8","0",0
"3207","7","SVcb8","0",0
"3208","NaN","SVcb8","0",0
"3209","1","SVcb9","0",0
"3210","2","SVcb9","0",0
"3211","3","SVcb9","0",0
"3212","4","SVcb9","0",0
"3213","5","SVcb9","0",0
"3214","6","SVcb9","0",0
"3215","7","SVcb9","0",0
"3216","NaN","SVcb9","0",0
"3217","1","SVk1","0",0
"3218","2","SVk1","0",0
"3219","3","SVk1","0",0
"3220","4","SVk1","0",0
"3221","5","SVk1","0",0
"3222","6","SVk1","0",0
"3223","7","SVk1","0",0
"3224","NaN","SVk1","0",0
"3225","1","SVk10","0",0
"3226","2","SVk10","0",0
"3227","3","SVk10","0",0
"3228","4","SVk10","0",0
"3229","5","SVk10","0",0
"3230","6","SVk10","0",0
"3231","7","SVk10","0",0
"3232","NaN","SVk10","0",0
"3233","1","SVk11","0",0
"3234","2","SVk11","0",0
"3235","3","SVk11","0",0
"3236","4","SVk11","0",0
"3237","5","SVk11","0",0
"3238","6","SVk11","0",0
"3239","7","SVk11","0",0
"3240","NaN","SVk11","0",0
"3241","1","SVk12","0",0
"3242","2","SVk12","0",0
"3243","3","SVk12","0",0
"3244","4","SVk12","0",0
"3245","5","SVk12","0",0
"3246","6","SVk12","0",0
"3247","7","SVk12","0",0
"3248","NaN","SVk12","0",0
"3249","1","SVk13","0",0
"3250","2","SVk13","0",0
"3251","3","SVk13","0",0
"3252","4","SVk13","0",0
"3253","5","SVk13","0",0
"3254","6","SVk13","0",0
"3255","7","SVk13","0",0
"3256","NaN","SVk13","0",0
"3257","1","SVk14","0",0
"3258","2","SVk14","0",0
"3259","3","SVk14","0",0
"3260","4","SVk14","0",0
"3261","5","SVk14","0",0
"3262","6","SVk14","0",0
"3263","7","SVk14","0",0
"3264","NaN","SVk14","0",0
"3265","1","SVk15","0",0
"3266","2","SVk15","0",0
"3267","3","SVk15","0",0
"3268","4","SVk15","0",0
"3269","5","SVk15","0",0
"3270","6","SVk15","0",0
"3271","7","SVk15","0",0
"3272","NaN","SVk15","0",0
"3273","1","SVk16","0",0
"3274","2","SVk16","0",0
"3275","3","SVk16","0",0
"3276","4","SVk16","0",0
"3277","5","SVk16","0",0
"3278","6","SVk16","0",0
"3279","7","SVk16","0",0
"3280","NaN","SVk16","0",0
"3281","1","SVk17","0",0
"3282","2","SVk17","0",0
"3283","3","SVk17","0",0
"3284","4","SVk17","0",0
"3285","5","SVk17","0",0
"3286","6","SVk17","0",0
"3287","7","SVk17","0",0
"3288","NaN","SVk17","0",0
"3289","1","SVk18","0",0
"3290","2","SVk18","0",0
"3291","3","SVk18","0",0
"3292","4","SVk18","0",0
"3293","5","SVk18","0",0
"3294","6","SVk18","0",0
"3295","7","SVk18","0",0
"3296","NaN","SVk18","0",0
"3297","1","SVk2","0",0
"3298","2","SVk2","0",0
"3299","3","SVk2","0",0
"3300","4","SVk2","0",0
"3301","5","SVk2","0",0
"3302","6","SVk2","0",0
"3303","7","SVk2","0",0
"3304","NaN","SVk2","0",0
"3305","1","SVk3","0",0
"3306","2","SVk3","0",0
"3307","3","SVk3","0",0
"3308","4","SVk3","0",0
"3309","5","SVk3","0",0
"3310","6","SVk3","0",0
"3311","7","SVk3","0",0
"3312","NaN","SVk3","0",0
"3313","1","SVk4","0",0
"3314","2","SVk4","0",0
"3315","3","SVk4","0",0
"3316","4","SVk4","0",0
"3317","5","SVk4","0",0
"3318","6","SVk4","0",0
"3319","7","SVk4","0",0
"3320","NaN","SVk4","0",0
"3321","1","SVk5","0",0
"3322","2","SVk5","0",0
"3323","3","SVk5","0",0
"3324","4","SVk5","0",0
"3325","5","SVk5","0",0
"3326","6","SVk5","0",0
"3327","7","SVk5","0",0
"3328","NaN","SVk5","0",0
"3329","1","SVk6","0",0
"3330","2","SVk6","0",0
"3331","3","SVk6","0",0
"3332","4","SVk6","0",0
"3333","5","SVk6","0",0
"3334","6","SVk6","0",0
"3335","7","SVk6","0",0
"3336","NaN","SVk6","0",0
"3337","1","SVk7","0",0
"3338","2","SVk7","0",0
"3339","3","SVk7","0",0
"3340","4","SVk7","0",0
"3341","5","SVk7","0",0
"3342","6","SVk7","0",0
"3343","7","SVk7","0",0
"3344","NaN","SVk7","0",0
"3345","1","SVk8","0",0
"3346","2","SVk8","0",0
"3347","3","SVk8","0",0
"3348","4","SVk8","0",0
"3349","5","SVk8","0",0
"3350","6","SVk8","0",0
"3351","7","SVk8","0",0
"3352","NaN","SVk8","0",0
"3353","1","SVk9","0",0
"3354","2","SVk9","0",0
"3355","3","SVk9","0",0
"3356","4","SVk9","0",0
"3357","5","SVk9","0",0
"3358","6","SVk9","0",0
"3359","7","SVk9","0",0
"3360","NaN","SVk9","0",0
"3361","1","SVkd1","0",0
"3362","2","SVkd1","0",0
"3363","3","SVkd1","0",0
"3364","4","SVkd1","0",0
"3365","5","SVkd1","0",0
"3366","6","SVkd1","0",0
"3367","7","SVkd1","0",0
"3368","NaN","SVkd1","0",0
"3369","1","SVkd2","0",0
"3370","2","SVkd2","0",0
"3371","3","SVkd2","0",0
"3372","4","SVkd2","0",0
"3373","5","SVkd2","0",0
"3374","6","SVkd2","0",0
"3375","7","SVkd2","0",0
"3376","NaN","SVkd2","0",0
"3377","1","SVkd3","0",0
"3378","2","SVkd3","0",0
"3379","3","SVkd3","0",0
"3380","4","SVkd3","0",0
"3381","5","SVkd3","0",0
"3382","6","SVkd3","0",0
"3383","7","SVkd3","0",0
"3384","NaN","SVkd3","0",0
"3385","1","SVkd4","0",0
"3386","2","SVkd4","0",0
"3387","3","SVkd4","0",0
"3388","4","SVkd4","0",0
"3389","5","SVkd4","0",0
"3390","6","SVkd4","0",0
"3391","7","SVkd4","0",0
"3392","NaN","SVkd4","0",0
"3393","1","SVl1","0",0
"3394","2","SVl1","0",0
"3395","3","SVl1","0",0
"3396","4","SVl1","0",0
"3397","5","SVl1","0",0
"3398","6","SVl1","0",0
"3399","7","SVl1","0",0
"3400","NaN","SVl1","0",0
"3401","1","SVl10","0",0
"3402","2","SVl10","0",0
"3403","3","SVl10","0",0
"3404","4","SVl10","0",0
"3405","5","SVl10","0",0
"3406","6","SVl10","0",0
"3407","7","SVl10","0",0
"3408","NaN","SVl10","0",0
"3409","1","SVl11","0",0
"3410","2","SVl11","0",0
"3411","3","SVl11","0",0
"3412","4","SVl11","0",0
"3413","5","SVl11","0",0
"3414","6","SVl11","0",0
"3415","7","SVl11","0",0
"3416","NaN","SVl11","0",0
"3417","1","SVl12","0",0
"3418","2","SVl12","0",0
"3419","3","SVl12","0",0
"3420","4","SVl12","0",0
"3421","5","SVl12","0",0
"3422","6","SVl12","0",0
"3423","7","SVl12","0",0
"3424","NaN","SVl12","0",0
"3425","1","SVl13","0",0
"3426","2","SVl13","0",0
"3427","3","SVl13","0",0
"3428","4","SVl13","0",0
"3429","5","SVl13","0",0
"3430","6","SVl13","0",0
"3431","7","SVl13","0",0
"3432","NaN","SVl13","0",0
"3433","1","SVl14","0",0
"3434","2","SVl14","0",0
"3435","3","SVl14","0",0
"3436","4","SVl14","0",0
"3437","5","SVl14","0",0
"3438","6","SVl14","0",0
"3439","7","SVl14","0",0
"3440","NaN","SVl14","0",0
"3441","1","SVl15","0",0
"3442","2","SVl15","0",0
"3443","3","SVl15","0",0
"3444","4","SVl15","0",0
"3445","5","SVl15","0",0
"3446","6","SVl15","0",0
"3447","7","SVl15","0",0
"3448","NaN","SVl15","0",0
"3449","1","SVl16","0",0
"3450","2","SVl16","0",0
"3451","3","SVl16","0",0
"3452","4","SVl16","0",0
"3453","5","SVl16","0",0
"3454","6","SVl16","0",0
"3455","7","SVl16","0",0
"3456","NaN","SVl16","0",0
"3457","1","SVl17","0",0
"3458","2","SVl17","0",0
"3459","3","SVl17","0",0
"3460","4","SVl17","0",0
"3461","5","SVl17","0",0
"3462","6","SVl17","0",0
"3463","7","SVl17","0",0
"3464","NaN","SVl17","0",0
"3465","1","SVl18","0",0
"3466","2","SVl18","0",0
"3467","3","SVl18","0",0
"3468","4","SVl18","0",0
"3469","5","SVl18","0",0
"3470","6","SVl18","0",0
"3471","7","SVl18","0",0
"3472","NaN","SVl18","0",0
"3473","1","SVl19","0",0
"3474","2","SVl19","0",0
"3475","3","SVl19","0",0
"3476","4","SVl19","0",0
"3477","5","SVl19","0",0
"3478","6","SVl19","0",0
"3479","7","SVl19","0",0
"3480","NaN","SVl19","0",0
"3481","1","SVl2","0",0
"3482","2","SVl2","0",0
"3483","3","SVl2","0",0
"3484","4","SVl2","0",0
"3485","5","SVl2","0",0
"3486","6","SVl2","0",0
"3487","7","SVl2","0",0
"3488","NaN","SVl2","0",0
"3489","1","SVl20","0",0
"3490","2","SVl20","0",0
"3491","3","SVl20","0",0
"3492","4","SVl20","0",0
"3493","5","SVl20","0",0
"3494","6","SVl20","0",0
"3495","7","SVl20","0",0
"3496","NaN","SVl20","0",0
"3497","1","SVl21","0",0
"3498","2","SVl21","0",0
"3499","3","SVl21","0",0
"3500","4","SVl21","0",0
"3501","5","SVl21","0",0
"3502","6","SVl21","0",0
"3503","7","SVl21","0",0
"3504","NaN","SVl21","0",0
"3505","1","SVl22","0",0
"3506","2","SVl22","0",0
"3507","3","SVl22","0",0
"3508","4","SVl22","0",0
"3509","5","SVl22","0",0
"3510","6","SVl22","0",0
"3511","7","SVl22","0",0
"3512","NaN","SVl22","0",0
"3513","1","SVl23","0",0
"3514","2","SVl23","0",0
"3515","3","SVl23","0",0
"3516","4","SVl23","0",0
"3517","5","SVl23","0",0
"3518","6","SVl23","0",0
"3519","7","SVl23","0",0
"3520","NaN","SVl23","0",0
"3521","1","SVl24","0",0
"3522","2","SVl24","0",0
"3523","3","SVl24","0",0
"3524","4","SVl24","0",0
"3525","5","SVl24","0",0
"3526","6","SVl24","0",0
"3527","7","SVl24","0",0
"3528","NaN","SVl24","0",0
"3529","1","SVl25","0",0
"3530","2","SVl25","0",0
"3531","3","SVl25","0",0
"3532","4","SVl25","0",0
"3533","5","SVl25","0",0
"3534","6","SVl25","0",0
"3535","7","SVl25","0",0
"3536","NaN","SVl25","0",0
"3537","1","SVl26","0",0
"3538","2","SVl26","0",0
"3539","3","SVl26","0",0
"3540","4","SVl26","0",0
"3541","5","SVl26","0",0
"3542","6","SVl26","0",0
"3543","7","SVl26","0",0
"3544","NaN","SVl26","0",0
"3545","1","SVl27","0",0
"3546","2","SVl27","0",0
"3547","3","SVl27","0",0
"3548","4","SVl27","0",0
"3549","5","SVl27","0",0
"3550","6","SVl27","0",0
"3551","7","SVl27","0",0
"3552","NaN","SVl27","0",0
"3553","1","SVl3","0",0
"3554","2","SVl3","0",0
"3555","3","SVl3","0",0
"3556","4","SVl3","0",0
"3557","5","SVl3","0",0
"3558","6","SVl3","0",0
"3559","7","SVl3","0",0
"3560","NaN","SVl3","0",0
"3561","1","SVl4","0",0
"3562","2","SVl4","0",0
"3563","3","SVl4","0",0
"3564","4","SVl4","0",0
"3565","5","SVl4","0",0
"3566","6","SVl4","0",0
"3567","7","SVl4","0",0
"3568","NaN","SVl4","0",0
"3569","1","SVl5","0",0
"3570","2","SVl5","0",0
"3571","3","SVl5","0",0
"3572","4","SVl5","0",0
"3573","5","SVl5","0",0
"3574","6","SVl5","0",0
"3575","7","SVl5","0",0
"3576","NaN","SVl5","0",0
"3577","1","SVl6","0",0
"3578","2","SVl6","0",0
"3579","3","SVl6","0",0
"3580","4","SVl6","0",0
"3581","5","SVl6","0",0
"3582","6","SVl6","0",0
"3583","7","SVl6","0",0
"3584","NaN","SVl6","0",0
"3585","1","SVl7","0",0
"3586","2","SVl7","0",0
"3587","3","SVl7","0",0
"3588","4","SVl7","0",0
"3589","5","SVl7","0",0
"3590","6","SVl7","0",0
"3591","7","SVl7","0",0
"3592","NaN","SVl7","0",0
"3593","1","SVl8","0",0
"3594","2","SVl8","0",0
"3595","3","SVl8","0",0
"3596","4","SVl8","0",0
"3597","5","SVl8","0",0
"3598","6","SVl8","0",0
"3599","7","SVl8","0",0
"3600","NaN","SVl8","0",0
"3601","1","SVl9","0",0
"3602","2","SVl9","0",0
"3603","3","SVl9","0",0
"3604","4","SVl9","0",0
"3605","5","SVl9","0",0
"3606","6","SVl9","0",0
"3607","7","SVl9","0",0
"3608","NaN","SVl9","0",0
"3609","1","SVmp1","0",0
"3610","2","SVmp1","0",0
"3611","3","SVmp1","0",0
"3612","4","SVmp1","0",0
"3613","5","SVmp1","0",0
"3614","6","SVmp1","0",0
"3615","7","SVmp1","0",0
"3616","NaN","SVmp1","0",0
"3617","1","SVmp2","0",0
"3618","2","SVmp2","0",0
"3619","3","SVmp2","0",0
"3620","4","SVmp2","0",0
"3621","5","SVmp2","0",0
"3622","6","SVmp2","0",0
"3623","7","SVmp2","0",0
"3624","NaN","SVmp2","0",0
"3625","1","SVmp3","0",0
"3626","2","SVmp3","0",0
"3627","3","SVmp3","0",0
"3628","4","SVmp3","0",0
"3629","5","SVmp3","0",0
"3630","6","SVmp3","0",0
"3631","7","SVmp3","0",0
"3632","NaN","SVmp3","0",0
"3633","1","SVmp4","0",0
"3634","2","SVmp4","0",0
"3635","3","SVmp4","0",0
"3636","4","SVmp4","0",0
"3637","5","SVmp4","0",0
"3638","6","SVmp4","0",0
"3639","7","SVmp4","0",0
"3640","NaN","SVmp4","0",0
"3641","1","SVmp5","0",0
"3642","2","SVmp5","0",0
"3643","3","SVmp5","0",0
"3644","4","SVmp5","0",0
"3645","5","SVmp5","0",0
"3646","6","SVmp5","0",0
"3647","7","SVmp5","0",0
"3648","NaN","SVmp5","0",0
"3649","1","SVmp6","0",0
"3650","2","SVmp6","0",0
"3651","3","SVmp6","0",0
"3652","4","SVmp6","0",0
"3653","5","SVmp6","0",0
"3654","6","SVmp6","0",0
"3655","7","SVmp6","0",0
"3656","NaN","SVmp6","0",0
"3657","1","SVmp7","0",0
"3658","2","SVmp7","0",0
"3659","3","SVmp7","0",0
"3660","4","SVmp7","0",0
"3661","5","SVmp7","0",0
"3662","6","SVmp7","0",0
"3663","7","SVmp7","0",0
"3664","NaN","SVmp7","0",0
"3665","1","SVmp8","0",0
"3666","2","SVmp8","0",0
"3667","3","SVmp8","0",0
"3668","4","SVmp8","0",0
"3669","5","SVmp8","0",0
"3670","6","SVmp8","0",0
"3671","7","SVmp8","0",0
"3672","NaN","SVmp8","0",0
"3673","1","SVs1","0",0
"3674","2","SVs1","0",0
"3675","3","SVs1","0",0
"3676","4","SVs1","0",0
"3677","5","SVs1","0",0
"3678","6","SVs1","0",0
"3679","7","SVs1","0",0
"3680","NaN","SVs1","0",0
"3681","1","SVs2","0",0
"3682","2","SVs2","0",0
"3683","3","SVs2","0",0
"3684","4","SVs2","0",0
"3685","5","SVs2","0",0
"3686","6","SVs2","0",0
"3687","7","SVs2","0",0
"3688","NaN","SVs2","0",0
"3689","1","SVs3","0",554157
"3690","2","SVs3","0",169964
"3691","3","SVs3","0",3100
"3692","4","SVs3","0",174266
"3693","5","SVs3","0",137120
"3694","6","SVs3","0",940
"3695","7","SVs3","0",5522
"3696","NaN","SVs3","0",0
"3697","1","SVs4","0",0
"3698","2","SVs4","0",0
"3699","3","SVs4","0",0
"3700","4","SVs4","0",0
"3701","5","SVs4","0",0
"3702","6","SVs4","0",0
"3703","7","SVs4","0",0
"3704","NaN","SVs4","0",0
"3705","1","SVs5","0",126261
"3706","2","SVs5","0",95602
"3707","3","SVs5","0",2273
"3708","4","SVs5","0",262247
"3709","5","SVs5","0",454024
"3710","6","SVs5","0",110
"3711","7","SVs5","0",102479
"3712","NaN","SVs5","0",0
"3713","1","SVs6","0",526106
"3714","2","SVs6","0",136194
"3715","3","SVs6","0",39511
"3716","4","SVs6","0",314241
"3717","5","SVs6","0",18084
"3718","6","SVs6","0",346
"3719","7","SVs6","0",23
"3720","NaN","SVs6","0",0
"3721","1","SVs7","0",0
"3722","2","SVs7","0",0
"3723","3","SVs7","0",0
"3724","4","SVs7","0",0
"3725","5","SVs7","0",0
"3726","6","SVs7","0",0
"3727","7","SVs7","0",0
"3728","NaN","SVs7","0",0
"3729","1","SVs8","0",0
"3730","2","SVs8","0",0
"3731","3","SVs8","0",0
"3732","4","SVs8","0",0
"3733","5","SVs8","0",0
"3734","6","SVs8","0",0
"3735","7","SVs8","0",0
"3736","NaN","SVs8","0",0
"3737","1",NA,"0",3983
"3738","2",NA,"0",2079
"3739","3",NA,"0",2
"3740","4",NA,"0",2530
"3741","5",NA,"0",0
"3742","6",NA,"0",0
"3743","7",NA,"0",0
"3744","NaN",NA,"0",0
"3745","1","AT15","8",0
"3746","2","AT15","8",0
"3747","3","AT15","8",0
"3748","4","AT15","8",0
"3749","5","AT15","8",0
"3750","6","AT15","8",0
"3751","7","AT15","8",0
"3752","NaN","AT15","8",0
"3753","1","AT16","8",0
"3754","2","AT16","8",0
"3755","3","AT16","8",0
"3756","4","AT16","8",0
"3757","5","AT16","8",0
"3758","6","AT16","8",0
"3759","7","AT16","8",0
"3760","NaN","AT16","8",0
"3761","1","AT17","8",0
"3762","2","AT17","8",0
"3763","3","AT17","8",0
"3764","4","AT17","8",0
"3765","5","AT17","8",0
"3766","6","AT17","8",0
"3767","7","AT17","8",0
"3768","NaN","AT17","8",0
"3769","1","AT18","8",0
"3770","2","AT18","8",0
"3771","3","AT18","8",0
"3772","4","AT18","8",0
"3773","5","AT18","8",0
"3774","6","AT18","8",0
"3775","7","AT18","8",0
"3776","NaN","AT18","8",0
"3777","1","AT19","8",0
"3778","2","AT19","8",0
"3779","3","AT19","8",0
"3780","4","AT19","8",0
"3781","5","AT19","8",0
"3782","6","AT19","8",0
"3783","7","AT19","8",0
"3784","NaN","AT19","8",0
"3785","1","AT20","8",0
"3786","2","AT20","8",0
"3787","3","AT20","8",0
"3788","4","AT20","8",0
"3789","5","AT20","8",0
"3790","6","AT20","8",0
"3791","7","AT20","8",0
"3792","NaN","AT20","8",0
"3793","1","AT21","8",0
"3794","2","AT21","8",0
"3795","3","AT21","8",0
"3796","4","AT21","8",0
"3797","5","AT21","8",0
"3798","6","AT21","8",0
"3799","7","AT21","8",0
"3800","NaN","AT21","8",0
"3801","1","AT22","8",0
"3802","2","AT22","8",0
"3803","3","AT22","8",0
"3804","4","AT22","8",0
"3805","5","AT22","8",0
"3806","6","AT22","8",0
"3807","7","AT22","8",0
"3808","NaN","AT22","8",0
"3809","1","AT23","8",0
"3810","2","AT23","8",0
"3811","3","AT23","8",0
"3812","4","AT23","8",0
"3813","5","AT23","8",0
"3814","6","AT23","8",0
"3815","7","AT23","8",0
"3816","NaN","AT23","8",0
"3817","1","AT24","8",0
"3818","2","AT24","8",0
"3819","3","AT24","8",0
"3820","4","AT24","8",0
"3821","5","AT24","8",0
"3822","6","AT24","8",0
"3823","7","AT24","8",0
"3824","NaN","AT24","8",0
"3825","1","AT25","8",0
"3826","2","AT25","8",0
"3827","3","AT25","8",0
"3828","4","AT25","8",0
"3829","5","AT25","8",0
"3830","6","AT25","8",0
"3831","7","AT25","8",0
"3832","NaN","AT25","8",0
"3833","1","AT26","8",0
"3834","2","AT26","8",0
"3835","3","AT26","8",0
"3836","4","AT26","8",0
"3837","5","AT26","8",0
"3838","6","AT26","8",0
"3839","7","AT26","8",0
"3840","NaN","AT26","8",0
"3841","1","AT27","8",0
"3842","2","AT27","8",0
"3843","3","AT27","8",0
"3844","4","AT27","8",0
"3845","5","AT27","8",0
"3846","6","AT27","8",0
"3847","7","AT27","8",0
"3848","NaN","AT27","8",0
"3849","1","AT28","8",0
"3850","2","AT28","8",0
"3851","3","AT28","8",0
"3852","4","AT28","8",0
"3853","5","AT28","8",0
"3854","6","AT28","8",0
"3855","7","AT28","8",0
"3856","NaN","AT28","8",0
"3857","1","AT29","8",0
"3858","2","AT29","8",0
"3859","3","AT29","8",0
"3860","4","AT29","8",0
"3861","5","AT29","8",0
"3862","6","AT29","8",0
"3863","7","AT29","8",0
"3864","NaN","AT29","8",0
"3865","1","AT30","8",0
"3866","2","AT30","8",0
"3867","3","AT30","8",0
"3868","4","AT30","8",0
"3869","5","AT30","8",0
"3870","6","AT30","8",0
"3871","7","AT30","8",0
"3872","NaN","AT30","8",0
"3873","1","AT31","8",0
"3874","2","AT31","8",0
"3875","3","AT31","8",0
"3876","4","AT31","8",0
"3877","5","AT31","8",0
"3878","6","AT31","8",0
"3879","7","AT31","8",0
"3880","NaN","AT31","8",0
"3881","1","AT32","8",0
"3882","2","AT32","8",0
"3883","3","AT32","8",0
"3884","4","AT32","8",0
"3885","5","AT32","8",0
"3886","6","AT32","8",0
"3887","7","AT32","8",0
"3888","NaN","AT32","8",0
"3889","1","AT33","8",0
"3890","2","AT33","8",0
"3891","3","AT33","8",0
"3892","4","AT33","8",0
"3893","5","AT33","8",0
"3894","6","AT33","8",0
"3895","7","AT33","8",0
"3896","NaN","AT33","8",0
"3897","1","AT34","8",0
"3898","2","AT34","8",0
"3899","3","AT34","8",0
"3900","4","AT34","8",0
"3901","5","AT34","8",0
"3902","6","AT34","8",0
"3903","7","AT34","8",0
"3904","NaN","AT34","8",0
"3905","1","AT35","8",0
"3906","2","AT35","8",0
"3907","3","AT35","8",0
"3908","4","AT35","8",0
"3909","5","AT35","8",0
"3910","6","AT35","8",0
"3911","7","AT35","8",0
"3912","NaN","AT35","8",0
"3913","1","AT36","8",0
"3914","2","AT36","8",0
"3915","3","AT36","8",0
"3916","4","AT36","8",0
"3917","5","AT36","8",0
"3918","6","AT36","8",0
"3919","7","AT36","8",0
"3920","NaN","AT36","8",0
"3921","1","AT37","8",0
"3922","2","AT37","8",0
"3923","3","AT37","8",0
"3924","4","AT37","8",0
"3925","5","AT37","8",0
"3926","6","AT37","8",0
"3927","7","AT37","8",0
"3928","NaN","AT37","8",0
"3929","1","AT38","8",0
"3930","2","AT38","8",0
"3931","3","AT38","8",0
"3932","4","AT38","8",0
"3933","5","AT38","8",0
"3934","6","AT38","8",0
"3935","7","AT38","8",0
"3936","NaN","AT38","8",0
"3937","1","AT39","8",0
"3938","2","AT39","8",0
"3939","3","AT39","8",0
"3940","4","AT39","8",0
"3941","5","AT39","8",0
"3942","6","AT39","8",0
"3943","7","AT39","8",0
"3944","NaN","AT39","8",0
"3945","1","AT40","8",0
"3946","2","AT40","8",0
"3947","3","AT40","8",0
"3948","4","AT40","8",0
"3949","5","AT40","8",0
"3950","6","AT40","8",0
"3951","7","AT40","8",0
"3952","NaN","AT40","8",0
"3953","1","AT41","8",0
"3954","2","AT41","8",0
"3955","3","AT41","8",0
"3956","4","AT41","8",0
"3957","5","AT41","8",0
"3958","6","AT41","8",0
"3959","7","AT41","8",0
"3960","NaN","AT41","8",0
"3961","1","AT42","8",0
"3962","2","AT42","8",0
"3963","3","AT42","8",0
